@relation flowClassify

@attribute srcIp numeric
@attribute dstIp numeric
@attribute srcPort numeric
@attribute dstPort numeric
@attribute protocol numeric
@attribute serverOrClient numeric
@attribute packetSize numeric
@attribute class {Elephant, Mouse}

@data

% instances: 7168

310851849,1084218779,127,311,6,2,138,Mouse
1150322600,1084218843,26,390,6,2,1474,Mouse
1844015081,1084218760,74,457,17,0,116,Mouse
284444706,1084218665,9,7,6,2,4380,Mouse
273521748,1084218831,9,774,6,2,469,Mouse
1118897121,1084218786,9,1139,6,1,4380,Mouse
1084218666,1084169425,17,17,17,0,204,Mouse
1084220398,1084218876,9,29,17,0,148,Mouse
1084220398,1084218777,9,499,17,0,150,Mouse
273521748,1084218831,9,773,6,2,268,Mouse
1150322600,1084218843,26,399,6,2,3911,Mouse
425921383,1084218631,9,85,6,2,1332,Mouse
1150344045,1844015049,679,7,17,0,114,Mouse
273521748,1084218831,9,779,6,2,1003,Mouse
273521748,1084218831,9,778,6,2,533,Mouse
1844015097,1084218848,74,766,17,0,348,Mouse
273521893,1084218630,9,383,6,2,3161,Mouse
1088326936,1084218790,3,1325,6,1,144,Mouse
469857220,1084218835,9,87,17,0,226,Mouse
3678579860,1084218842,9,430,6,2,3212,Mouse
1110307170,1084218824,3,3,17,0,144,Mouse
1844015057,1084218634,74,457,17,0,116,Mouse
1084220398,1084218758,9,459,17,0,384,Mouse
1150322462,1084218771,25,26,17,0,600,Mouse
1084220398,1084218654,9,126,17,0,699,Mouse
273521705,1084218785,9,426,6,2,3400,Mouse
3674402410,1084218835,9,528,6,2,2895,Mouse
420392027,1084218872,9,353,6,2,4096,Mouse
3674402410,1084218835,9,527,6,2,4380,Mouse
273521705,1084218785,9,428,6,2,120,Mouse
276701333,1084218872,9,326,6,2,263,Mouse
1844015099,1118943492,74,522,17,0,116,Mouse
273521705,1084218785,9,420,6,2,4380,Mouse
480358455,1084218853,9,32,6,2,140,Mouse
273521705,1084218785,9,422,6,2,3982,Mouse
43632789,1084218635,9,393,6,2,4369,Mouse
273521705,1084218785,9,421,6,2,3696,Mouse
43632789,1084218635,9,394,6,2,2384,Mouse
273521705,1084218785,9,424,6,2,120,Mouse
273521705,1084218785,9,423,6,2,4380,Mouse
1118897121,1084218786,9,1118,6,1,4380,Mouse
273521864,1084218831,9,550,6,2,297,Mouse
1084219134,1084218835,25,26,17,0,652,Mouse
273521705,1084218785,9,415,6,2,3910,Mouse
273521705,1084218785,9,417,6,2,120,Mouse
273521705,1084218785,9,419,6,2,120,Mouse
43530133,1084218848,9,1922,6,1,899,Mouse
273521705,1084218785,9,418,6,2,120,Mouse
1150322600,1084218640,26,584,6,2,2030,Mouse
1150322600,1084218640,26,585,6,2,1513,Mouse
43530133,1084218848,9,1920,6,1,885,Mouse
43530133,1084218848,9,1925,6,1,2575,Mouse
3674402410,1084218835,9,530,6,2,2850,Mouse
43530133,1084218848,9,1924,6,1,3045,Mouse
43530133,1084218848,9,1923,6,1,3044,Mouse
1150322596,1084218815,26,232,6,2,4380,Mouse
273521705,1084218785,9,413,6,2,120,Mouse
1118897121,1084218786,9,1136,6,1,4380,Mouse
1118897121,1084218786,9,1137,6,1,4380,Mouse
1084219134,1084218776,25,26,17,0,900,Mouse
3493949,1084218816,33,794,6,2,2142,Mouse
404131306,1084218760,9,493,6,2,642,Mouse
3674402410,1084218835,9,529,6,2,2842,Mouse
2543138825,1084218855,9,436,17,0,270,Mouse
10722026,1084218800,9,38,6,2,330,Mouse
44401818,1084218844,9,227,6,2,432,Mouse
44401818,1084218844,9,229,6,2,659,Mouse
1084220398,1084218657,9,50,17,0,213,Mouse
1084220398,1084218787,9,331,17,0,181,Mouse
425921382,1084218654,9,739,6,2,120,Mouse
1080105155,1084218841,68,898,6,2,118,Mouse
151704516,1084218872,9,57,6,2,4356,Mouse
1844014937,1844015023,74,73,17,0,348,Mouse
1844015043,1084218872,74,126,17,0,348,Mouse
3678579734,1084218848,9,1245,6,1,4356,Mouse
10722002,1084218800,9,46,6,2,3159,Mouse
1844015097,1084218634,74,129,17,0,348,Mouse
151704517,1084218835,9,237,6,2,4380,Mouse
273521893,1084218630,9,346,6,2,120,Mouse
1150344045,1844015055,956,7,17,0,120,Mouse
310885408,1084218787,9,121,6,2,237,Mouse
3681966292,1084218853,9,992,6,2,36,Mouse
276717376,1084218787,9,296,6,2,2802,Mouse
1762140776,1084218827,1370,312,6,2,354,Mouse
1084220398,1084218853,9,647,17,0,157,Mouse
1150344045,1844015053,492,7,17,0,114,Mouse
1086788060,1084218654,286,746,6,2,190,Mouse
1844015083,1084218636,74,167,17,0,116,Mouse
164475856,1084218632,9,94,6,2,2318,Mouse
425921382,1084218654,9,740,6,2,120,Mouse
1844014986,1084218848,74,344,17,0,348,Mouse
425921382,1084218654,9,741,6,2,120,Mouse
1150322600,1084218815,26,546,6,2,4380,Mouse
413385301,1084218770,9,310,6,2,2651,Mouse
1084220398,1084218876,9,36,17,0,177,Mouse
1844015078,1084218848,74,900,17,0,348,Mouse
1084220398,1084218777,9,408,17,0,153,Mouse
17304161,1084218824,9,87,17,0,136,Mouse
1084220398,1084218777,9,409,17,0,72,Mouse
1844015078,1084218848,74,971,17,0,348,Mouse
1150344045,1844015049,194,7,17,0,120,Mouse
368587859,1084218844,9,81,6,2,2190,Mouse
368587859,1084218844,9,82,6,2,2757,Mouse
368587859,1084218844,9,83,6,2,3188,Mouse
159667645,1084218862,9,1585,6,1,729,Mouse
18376454,1084218835,9,87,17,0,131,Mouse
1084220398,1084218777,9,410,17,0,146,Mouse
1844014936,1084218872,74,126,17,0,232,Mouse
1084220398,1084218777,9,411,17,0,95,Mouse
1084220398,1084218853,9,628,17,0,225,Mouse
1084220398,1084218777,9,414,17,0,266,Mouse
1084220398,1084218777,9,415,17,0,180,Mouse
1084220398,1084218777,9,412,17,0,180,Mouse
1084220398,1084218777,9,413,17,0,219,Mouse
281689305,1084218758,9,445,6,2,181,Mouse
1762140354,1084218872,3,534,6,2,577,Mouse
44401819,1084218844,9,491,6,2,3173,Mouse
1150344045,1844015054,952,7,17,0,120,Mouse
368587859,1084218844,9,78,6,2,4380,Mouse
1844015094,1844015023,74,73,17,0,348,Mouse
281689305,1084218758,9,443,6,2,176,Mouse
1150322600,1084218815,26,564,6,2,3012,Mouse
1150322600,1084218815,26,565,6,2,235,Mouse
1150344045,1844015049,193,7,17,0,114,Mouse
1084005876,1084218793,3,230,6,2,3,Mouse
3680939563,1084218787,9,595,6,2,85,Mouse
1084220398,1084218853,9,614,17,0,95,Mouse
1844014940,1844015023,74,73,17,0,348,Mouse
1084220398,1084218853,9,613,17,0,87,Mouse
1084220398,1084218853,9,618,17,0,180,Mouse
1526155190,1084218801,9,136,17,0,72,Mouse
1084220398,1084218853,9,617,17,0,266,Mouse
1084220398,1084218853,9,616,17,0,219,Mouse
1084220398,1084218853,9,615,17,0,180,Mouse
3659538354,1084218844,9,305,6,2,3147,Mouse
1150344045,1844015049,196,7,17,0,120,Mouse
3680939563,1084218787,9,586,6,2,1201,Mouse
1084220398,1084218853,9,603,17,0,174,Mouse
1085006489,1084218771,495,45,6,2,12,Mouse
1150344045,1844015054,76,7,17,0,120,Mouse
1084220398,1084218827,9,377,17,0,436,Mouse
1843964742,1844015023,74,73,17,0,348,Mouse
1150333349,1843956667,366,7,17,0,105,Mouse
1150322600,1084218815,26,582,6,2,235,Mouse
1150344045,1844015054,821,7,17,0,120,Mouse
1084218666,1084169425,8,8,17,0,693,Mouse
1150322600,1084218815,26,584,6,2,234,Mouse
1150322600,1084218815,26,583,6,2,237,Mouse
1150322600,1084218815,26,585,6,2,234,Mouse
1844015081,1084218848,74,900,17,0,348,Mouse
1084220398,1084218777,9,443,17,0,72,Mouse
1084220398,1084218777,9,444,17,0,146,Mouse
160801664,1084218787,9,419,6,2,3056,Mouse
1084218850,733046583,55,56,17,0,266,Mouse
1084220398,1084218777,9,442,17,0,153,Mouse
1085006489,1084218771,495,36,6,2,12,Mouse
1084220398,1084218777,9,447,17,0,180,Mouse
1084220398,1084218777,9,448,17,0,219,Mouse
1084220398,1084218777,9,446,17,0,95,Mouse
160801664,1084218787,9,411,6,2,104,Mouse
160801664,1084218787,9,410,6,2,3056,Mouse
1084218638,808344774,34,74,17,0,116,Mouse
1119401885,1084218628,286,243,6,2,1301,Mouse
1762140354,1084218872,3,582,6,2,313,Mouse
1844015095,1084218848,74,690,17,0,348,Mouse
473292,1084218649,9,326,6,2,58,Mouse
1084220398,1084218787,9,170,17,0,131,Mouse
295246627,1084218816,9,902,6,2,3167,Mouse
3677032840,1084218758,9,901,6,2,142,Mouse
3677032840,1084218758,9,903,6,2,142,Mouse
1084220398,1844015023,9,198,17,0,211,Mouse
295246627,1084218816,9,901,6,2,3153,Mouse
1084220398,1844015023,9,199,17,0,180,Mouse
1084218850,733046583,68,56,17,0,399,Mouse
1084220398,1084218827,9,475,17,0,341,Mouse
1150344045,1844015055,939,7,17,0,114,Mouse
1084220398,1084218827,9,477,17,0,177,Mouse
1083812654,1084218777,9,986,17,0,180,Mouse
1084220398,1084218827,9,479,17,0,335,Mouse
1083812654,1084218777,9,985,17,0,266,Mouse
1844015056,1084218876,74,124,17,0,116,Mouse
1844015046,1084218848,74,850,17,0,348,Mouse
164475101,1084218785,9,595,6,2,3468,Mouse
44401819,1084218844,9,46,6,2,1896,Mouse
1844014887,1084218634,74,129,17,0,348,Mouse
1084220398,1084218787,9,162,17,0,170,Mouse
1495904749,1084218644,9,87,17,0,214,Mouse
1084220398,1084218787,9,166,17,0,166,Mouse
1150322462,1084218876,25,26,17,0,600,Mouse
1150344045,1844015054,951,7,17,0,114,Mouse
44401819,1084218844,9,54,6,2,1813,Mouse
1086751064,1084218824,3,3,17,0,96,Mouse
44401819,1084218844,9,58,6,2,1890,Mouse
1843956819,1844015023,7,169,17,0,80,Mouse
44401819,1084218844,9,59,6,2,2315,Mouse
1084220398,1084218787,9,156,17,0,205,Mouse
1844014940,1084218848,74,344,17,0,348,Mouse
295246627,1084218816,9,941,6,2,1507,Mouse
1421258413,1084218824,9,499,6,2,4344,Mouse
1844015096,1084218643,74,193,17,0,116,Mouse
479933289,1084218778,3,8,6,2,76,Mouse
1166359140,1084218848,9,1516,6,1,3488,Mouse
1150344045,1844015054,339,7,17,0,120,Mouse
90575011,1084218628,286,231,6,2,194,Mouse
1166359215,1084218820,47,1539,6,1,370,Mouse
3677032840,1084218758,9,941,6,2,397,Mouse
43630833,1084218860,9,703,6,2,2606,Mouse
1084218850,733046583,517,56,17,0,399,Mouse
1529715733,1084218785,9,558,6,2,2920,Mouse
1529715733,1084218785,9,559,6,2,2920,Mouse
1529715733,1084218785,9,556,6,2,2920,Mouse
1083812655,1084218801,9,144,17,0,266,Mouse
1529715733,1084218785,9,554,6,2,4380,Mouse
1083812655,1084218801,9,145,17,0,180,Mouse
1529715733,1084218785,9,555,6,2,4380,Mouse
44401819,1084218844,9,82,6,2,3028,Mouse
44401819,1084218844,9,83,6,2,3170,Mouse
1844014881,1084218776,74,372,17,0,232,Mouse
90575011,1084218628,286,241,6,2,194,Mouse
1084219134,1084218670,25,26,17,0,963,Mouse
1383190042,1084218787,9,390,6,2,1731,Mouse
1084220398,1084218787,9,124,17,0,166,Mouse
1084220398,1084218787,9,123,17,0,271,Mouse
1084728227,1084218780,68,290,6,2,221,Mouse
44401819,1084218844,9,90,6,2,546,Mouse
1844015081,1084218848,74,971,17,0,348,Mouse
1084220398,1084218787,9,110,17,0,458,Mouse
1084219134,1084218777,25,26,17,0,900,Mouse
151704531,1084218758,9,446,6,2,55,Mouse
2542925748,1084218632,9,242,6,2,4344,Mouse
2542925748,1084218632,9,243,6,2,2354,Mouse
2542925748,1084218632,9,241,6,2,4344,Mouse
1150344045,1844015049,904,7,17,0,114,Mouse
1529715733,1084218785,9,560,6,2,2920,Mouse
151704531,1084218758,9,430,6,2,4380,Mouse
44401819,1084218844,9,313,6,2,550,Mouse
1844014887,1084218848,74,971,17,0,348,Mouse
1844014986,1844015023,74,73,17,0,348,Mouse
2542925748,1084218632,9,237,6,2,3856,Mouse
2542925748,1084218632,9,238,6,2,4063,Mouse
1844015076,1084218848,74,971,17,0,348,Mouse
1084220398,1084218787,9,101,17,0,184,Mouse
1084220398,1084218787,9,108,17,0,260,Mouse
1529715733,1084218785,9,561,6,2,2627,Mouse
1844015099,1084218848,74,900,17,0,348,Mouse
1529715733,1084218785,9,562,6,2,2920,Mouse
1084220398,1084218760,9,128,17,0,191,Mouse
357138089,1084218635,9,271,6,2,68,Mouse
1166359215,1084218820,47,1572,6,1,370,Mouse
1843964742,1084218872,74,126,17,0,348,Mouse
359364018,1084218860,9,214,6,2,3175,Mouse
1844015084,1084218876,74,124,17,0,116,Mouse
359364018,1084218860,9,216,6,2,3177,Mouse
359364018,1084218860,9,215,6,2,1198,Mouse
1844015093,1084218848,74,344,17,0,348,Mouse
3681191932,1084218872,9,366,6,2,153,Mouse
3636931716,1084218848,9,1538,6,1,120,Mouse
3681191932,1084218872,9,367,6,2,1072,Mouse
1083812655,1084218845,9,434,17,0,266,Mouse
1150344045,1844015054,201,7,17,0,114,Mouse
1150344045,1844015053,991,7,17,0,114,Mouse
1150344045,1844015054,467,7,17,0,114,Mouse
1844015088,1084218876,74,119,17,0,116,Mouse
1150322600,1084218640,26,563,6,2,2966,Mouse
276704051,1084218872,9,143,6,2,1547,Mouse
359364018,1084218860,9,209,6,2,3177,Mouse
359364018,1084218860,9,210,6,2,124,Mouse
1844014887,1844015023,74,73,17,0,348,Mouse
1843964742,1084218773,74,128,17,0,232,Mouse
359364018,1084218860,9,212,6,2,124,Mouse
359364018,1084218860,9,211,6,2,124,Mouse
1150344045,1844015054,202,7,17,0,114,Mouse
1084220398,1084218760,9,131,17,0,191,Mouse
1150322600,1084218640,26,534,6,2,3000,Mouse
1150322600,1084218640,26,530,6,2,953,Mouse
3681201690,1084218879,297,232,6,2,74,Mouse
9452771,1084218808,9,45,17,0,90,Mouse
1844015088,1084218876,74,124,17,0,116,Mouse
273521793,1084218831,9,180,6,2,200,Mouse
1844015074,1084218848,74,850,17,0,348,Mouse
357138089,1084218635,9,245,6,2,68,Mouse
357138089,1084218635,9,243,6,2,68,Mouse
357138089,1084218635,9,244,6,2,68,Mouse
357138089,1084218635,9,241,6,2,2351,Mouse
357138089,1084218635,9,242,6,2,68,Mouse
273521899,1084218785,9,396,6,2,3174,Mouse
1150322600,1084218640,26,543,6,2,292,Mouse
1150322600,1084218640,26,544,6,2,292,Mouse
1844014987,1084218657,74,430,17,0,116,Mouse
1150322600,1084218640,26,545,6,2,292,Mouse
1150322600,1084218640,26,546,6,2,962,Mouse
1150344045,1844015049,908,7,17,0,120,Mouse
2484426138,1084218631,9,1309,6,1,262,Mouse
1150322600,1084218640,26,541,6,2,292,Mouse
1150322600,1084218640,26,542,6,2,292,Mouse
1084219134,1084218768,25,26,17,0,600,Mouse
3636931716,1084218848,9,1567,6,1,120,Mouse
159645875,1084218768,9,104,6,2,192,Mouse
1117887785,1084218634,9,235,6,2,360,Mouse
1844015086,1844015023,74,73,17,0,348,Mouse
1844014989,1084218643,74,193,17,0,116,Mouse
1084220398,1084218864,9,430,17,0,165,Mouse
281689297,1084218835,9,244,6,2,201,Mouse
1084220398,1084218864,9,433,17,0,185,Mouse
1084218815,1084169425,17,17,17,0,204,Mouse
281689297,1084218835,9,241,6,2,4380,Mouse
1844015072,1084218625,74,485,17,0,116,Mouse
6407172,1084218758,9,1975,6,1,4380,Mouse
1844015076,1084218848,74,900,17,0,348,Mouse
1084220398,1084218872,9,652,17,0,303,Mouse
1844015040,1084218876,74,250,17,0,116,Mouse
1084220398,1084218635,9,167,17,0,185,Mouse
1084220398,1084218816,9,501,17,0,350,Mouse
1084220398,1084218816,9,500,17,0,80,Mouse
1844015041,1844015023,74,73,17,0,348,Mouse
1084218844,1084169425,8,8,17,0,648,Mouse
1844015072,1084218827,74,329,17,0,116,Mouse
3636931716,1084218848,9,1581,6,1,120,Mouse
3636931716,1084218848,9,1580,6,1,120,Mouse
1084218858,1084169425,8,8,17,0,611,Mouse
1119401885,1084218628,286,274,6,2,129,Mouse
1150322600,1084218640,26,529,6,2,292,Mouse
1150344045,1844015054,597,7,17,0,114,Mouse
1150322600,1084218640,26,525,6,2,292,Mouse
1844015074,1844015023,74,73,17,0,348,Mouse
1150322600,1084218640,26,526,6,2,292,Mouse
1150322600,1084218640,26,527,6,2,292,Mouse
1844015076,1118943492,74,522,17,0,116,Mouse
1150322600,1084218640,26,528,6,2,292,Mouse
1844015099,1084218848,74,971,17,0,348,Mouse
1084220398,1084218787,9,191,17,0,416,Mouse
3636931716,1084218848,9,1593,6,1,120,Mouse
1844015081,1084218625,74,667,17,0,116,Mouse
1084220398,1084218787,9,193,17,0,233,Mouse
1084218840,1084169425,8,8,17,0,553,Mouse
1762140856,1084218827,76,233,6,2,670,Mouse
3636931716,1084218848,9,716,6,2,120,Mouse
1084220398,1084218816,9,503,17,0,87,Mouse
1084220398,1084218758,9,646,17,0,181,Mouse
1844015074,1084218634,74,129,17,0,348,Mouse
1084220398,1084218816,9,505,17,0,389,Mouse
1844014887,1084218848,74,900,17,0,348,Mouse
1084220398,1084218816,9,507,17,0,392,Mouse
1843964740,1084218643,74,193,17,0,116,Mouse
278574412,1084218808,9,324,6,2,3053,Mouse
1844015103,1084218848,74,690,17,0,116,Mouse
6407172,1084218758,9,1946,6,1,4380,Mouse
1150323776,1844015055,575,74,17,0,116,Mouse
1150344045,1844015049,551,7,17,0,120,Mouse
6407172,1084218758,9,1945,6,1,1869,Mouse
1084220398,1084218872,9,643,17,0,395,Mouse
1119401885,1084218628,286,293,6,2,1301,Mouse
1084220398,1084218816,9,515,17,0,189,Mouse
1150322468,1084218772,9,407,17,0,180,Mouse
1150322600,1084218843,26,348,6,2,4057,Mouse
1084220398,1084218816,9,517,17,0,201,Mouse
1084220398,1084218635,9,131,17,0,119,Mouse
1844014884,1084218643,74,193,17,0,116,Mouse
1150322462,1084218848,25,26,17,0,300,Mouse
3680929757,1084218785,9,404,6,2,2206,Mouse
3680929757,1084218785,9,403,6,2,800,Mouse
3680929757,1084218785,9,402,6,2,1865,Mouse
3680929757,1084218785,9,401,6,2,1318,Mouse
1150344045,1844015049,554,7,17,0,114,Mouse
1844014881,1084218848,74,634,17,0,348,Mouse
3680929757,1084218785,9,400,6,2,3068,Mouse
1150322462,1084218752,25,26,17,0,327,Mouse
90575011,1084218628,748,245,6,2,4104,Mouse
42744323,1084218840,47,242,6,2,208,Mouse
1844015082,1084218773,74,128,17,0,232,Mouse
1844015103,1084218848,74,634,17,0,116,Mouse
470519462,1084218824,9,87,17,0,149,Mouse
2543138825,1084218811,68,69,6,2,328,Mouse
281689296,1084218835,9,238,6,2,603,Mouse
1844015087,1763102082,74,457,17,0,116,Mouse
1150344045,1844015049,420,7,17,0,120,Mouse
276736917,1084218821,9,1955,6,1,248,Mouse
3676168677,1084218824,9,87,17,0,138,Mouse
1166359143,1084218848,3,101,6,2,303,Mouse
2541893486,1084218837,68,944,6,2,295,Mouse
1149330913,1084218842,64,762,6,2,1859,Mouse
1150322600,1084218843,26,250,6,2,2898,Mouse
1150322600,1084218843,26,251,6,2,2414,Mouse
1150322600,1084218640,26,491,6,2,292,Mouse
1150322600,1084218640,26,492,6,2,292,Mouse
1150322600,1084218640,26,493,6,2,292,Mouse
1150322600,1084218640,26,494,6,2,292,Mouse
281689296,1084218835,9,242,6,2,603,Mouse
281689296,1084218835,9,243,6,2,481,Mouse
1150322600,1084218843,26,256,6,2,3172,Mouse
1150322600,1084218843,26,257,6,2,2988,Mouse
1084220398,1084218758,9,567,17,0,189,Mouse
1150322600,1084218843,26,258,6,2,2348,Mouse
1150322600,1084218843,26,259,6,2,3515,Mouse
1150344045,1844015054,60,7,17,0,114,Mouse
319300260,1084218831,9,499,6,2,160,Mouse
1119401885,1084218628,2159,59,6,2,4344,Mouse
1150344045,1844015053,856,7,17,0,120,Mouse
471359749,1084218644,9,87,17,0,156,Mouse
1084220398,1084218758,9,559,17,0,143,Mouse
1844015097,1084218848,74,850,17,0,348,Mouse
1084220398,1084218758,9,556,17,0,161,Mouse
1084220398,1084218758,9,552,17,0,217,Mouse
1150344045,1844015055,324,7,17,0,114,Mouse
1150322600,1084218843,26,276,6,2,3281,Mouse
1084219134,1084218864,25,26,17,0,300,Mouse
1118897121,1084218786,9,1023,6,2,4380,Mouse
1150322468,1084218760,9,687,17,0,184,Mouse
1118897121,1084218786,9,1027,6,1,4380,Mouse
1118897121,1084218786,9,1018,6,2,4380,Mouse
1084219134,1084218827,25,26,17,0,600,Mouse
1844015087,1084218636,74,167,17,0,116,Mouse
1084220398,1084218777,9,376,17,0,150,Mouse
1150333297,1084218772,33,34,6,2,225,Mouse
1844014881,1084218876,74,250,17,0,116,Mouse
1084220398,1084218758,9,589,17,0,68,Mouse
1084220398,1084218853,9,587,17,0,125,Mouse
1084220398,1084218853,9,586,17,0,120,Mouse
3659589410,1084218774,9,271,6,2,4380,Mouse
1844014987,1084218643,74,193,17,0,116,Mouse
1118897121,1084218786,9,1033,6,1,4380,Mouse
1118897121,1084218786,9,1035,6,1,4380,Mouse
1118897121,1084218786,9,1036,6,1,4380,Mouse
1844015076,1084218634,74,129,17,0,348,Mouse
1150344045,1844015049,424,7,17,0,114,Mouse
319300260,1084218831,9,485,6,2,3167,Mouse
1084220398,1084218853,9,571,17,0,144,Mouse
3659589410,1084218774,9,272,6,2,744,Mouse
1084220398,1084218853,9,577,17,0,141,Mouse
3659589410,1084218774,9,274,6,2,1168,Mouse
357138089,1084218635,9,293,6,2,68,Mouse
1084219134,1084218862,25,26,17,0,600,Mouse
1150344045,1844015055,326,7,17,0,114,Mouse
1844015057,1084218636,74,167,17,0,116,Mouse
1150323776,1844015055,609,7,17,0,607,Mouse
1084218772,1084169425,17,17,17,0,150,Mouse
1084220398,1084218845,9,226,17,0,219,Mouse
1844015094,1084218657,74,430,17,0,116,Mouse
1150344045,1844015054,590,7,17,0,120,Mouse
1150344045,1844015053,852,7,17,0,114,Mouse
405001606,1084218669,9,285,17,0,330,Mouse
3659589410,1084218774,9,293,6,2,1130,Mouse
1844015094,1084218872,74,126,17,0,348,Mouse
1844015057,1084218636,74,153,17,0,116,Mouse
273521889,1084218859,9,350,6,2,3149,Mouse
2543138825,1084218811,68,48,6,2,328,Mouse
1118897121,1084218786,9,1016,6,2,4380,Mouse
1118897121,1084218786,9,1006,6,2,4380,Mouse
1084220398,1084218853,9,558,17,0,139,Mouse
1118897121,1084218786,9,1008,6,2,4380,Mouse
1843964740,1084218872,74,126,17,0,348,Mouse
1084219134,1084218671,25,26,17,0,900,Mouse
1150344045,1844015049,559,7,17,0,120,Mouse
357138089,1084218635,9,274,6,2,68,Mouse
1844015046,1084218634,74,129,17,0,348,Mouse
357138089,1084218635,9,272,6,2,68,Mouse
1084220398,1084218758,9,597,17,0,245,Mouse
273521893,1084218630,9,472,6,2,3183,Mouse
1118897121,1084218786,9,1063,6,1,4380,Mouse
295246627,1084218816,9,990,6,2,1412,Mouse
1085008201,1084218754,3,607,6,2,15,Mouse
164475101,1084218785,9,506,6,2,644,Mouse
164475101,1084218785,9,505,6,2,3189,Mouse
1150322596,1084218843,26,197,6,2,2522,Mouse
164475101,1084218785,9,503,6,2,2125,Mouse
1150322596,1084218843,26,198,6,2,3100,Mouse
1150344045,1844015054,66,7,17,0,120,Mouse
164475101,1084218785,9,508,6,2,1783,Mouse
1150322596,1084218640,26,312,6,2,1194,Mouse
164475101,1084218785,9,507,6,2,641,Mouse
1084220398,1084218853,9,540,17,0,180,Mouse
1150322596,1084218843,26,191,6,2,1585,Mouse
1150322596,1084218843,26,192,6,2,2668,Mouse
1150322596,1084218843,26,190,6,2,3164,Mouse
1150322596,1084218843,26,193,6,2,2925,Mouse
1843964742,1084218643,74,193,17,0,116,Mouse
1844015103,1844015023,74,73,17,0,348,Mouse
1084220398,1084218853,9,537,17,0,180,Mouse
1084220398,1084218853,9,536,17,0,95,Mouse
1084220398,1084218853,9,535,17,0,87,Mouse
311052618,1084218758,9,789,6,2,349,Mouse
164475101,1084218785,9,519,6,2,3438,Mouse
1084220398,1084218853,9,539,17,0,266,Mouse
1162812730,1084218860,9,410,6,2,195,Mouse
1084220398,1084218853,9,538,17,0,219,Mouse
284444828,1084218665,9,233,6,2,423,Mouse
1084220398,1084218787,9,205,17,0,168,Mouse
1526155190,1084218801,9,291,17,0,72,Mouse
1084220398,1084218853,9,530,17,0,180,Mouse
1118897121,1084218786,9,1042,6,1,4380,Mouse
1084220398,1084218853,9,526,17,0,219,Mouse
1118897121,1084218786,9,1039,6,1,4380,Mouse
1084220398,1084218853,9,525,17,0,180,Mouse
3677032840,1084218758,9,887,6,2,363,Mouse
1084220398,1084218853,9,524,17,0,95,Mouse
1084220398,1084218853,9,523,17,0,122,Mouse
1084218840,1084169425,364,364,17,0,24,Mouse
1084220398,1084218853,9,529,17,0,266,Mouse
1084220398,1084218853,9,521,17,0,87,Mouse
1119401885,1084218628,2013,528,6,2,4344,Mouse
1844015086,1084218848,74,185,17,0,232,Mouse
1084220398,1084218844,9,687,17,0,416,Mouse
3677032840,1084218758,9,890,6,2,4380,Mouse
1844015095,1084218848,74,766,17,0,348,Mouse
3677032840,1084218758,9,898,6,2,365,Mouse
1526155190,1084218801,9,277,17,0,72,Mouse
1119401885,1084218628,2037,546,6,2,4344,Mouse
44401818,1084218844,9,312,6,2,799,Mouse
